"provincia_id","provincia_nombre","sexo","edad_quinquenal","pais_de_nacimiento","nacionalidad","cantidad"
74,"SAN LUIS","F","35 a 39","OTRO PAIS","ARGENTINA",29
74,"SAN LUIS","F","35 a 39","OTRO PAIS","EXTRANJERA",470
74,"SAN LUIS","F","40 a 44","ARGENTINA","ARGENTINA",19591
74,"SAN LUIS","F","40 a 44","OTRO PAIS","ARGENTINA",38
74,"SAN LUIS","F","40 a 44","OTRO PAIS","EXTRANJERA",448
74,"SAN LUIS","F","45 a 49","ARGENTINA","ARGENTINA",16669
74,"SAN LUIS","F","45 a 49","OTRO PAIS","ARGENTINA",30
74,"SAN LUIS","F","45 a 49","OTRO PAIS","EXTRANJERA",394
74,"SAN LUIS","F","50 a 54","ARGENTINA","ARGENTINA",13850
74,"SAN LUIS","F","50 a 54","OTRO PAIS","ARGENTINA",40
74,"SAN LUIS","F","50 a 54","OTRO PAIS","EXTRANJERA",401
74,"SAN LUIS","F","55 a 59","ARGENTINA","ARGENTINA",12349
74,"SAN LUIS","F","55 a 59","OTRO PAIS","ARGENTINA",39
74,"SAN LUIS","F","55 a 59","OTRO PAIS","EXTRANJERA",370
74,"SAN LUIS","F","60 a 64","ARGENTINA","ARGENTINA",11048
74,"SAN LUIS","F","60 a 64","OTRO PAIS","ARGENTINA",37
74,"SAN LUIS","F","60 a 64","OTRO PAIS","EXTRANJERA",300
74,"SAN LUIS","F","65 a 69","ARGENTINA","ARGENTINA",9662
74,"SAN LUIS","F","65 a 69","OTRO PAIS","ARGENTINA",36
74,"SAN LUIS","F","65 a 69","OTRO PAIS","EXTRANJERA",224
74,"SAN LUIS","F","70 a 74","ARGENTINA","ARGENTINA",7872
74,"SAN LUIS","F","70 a 74","OTRO PAIS","ARGENTINA",31
74,"SAN LUIS","F","70 a 74","OTRO PAIS","EXTRANJERA",191
74,"SAN LUIS","F","75 a 79","ARGENTINA","ARGENTINA",5940
74,"SAN LUIS","F","75 a 79","OTRO PAIS","ARGENTINA",42
74,"SAN LUIS","F","75 a 79","OTRO PAIS","EXTRANJERA",163
74,"SAN LUIS","F","80 a 84","ARGENTINA","ARGENTINA",3826
74,"SAN LUIS","F","80 a 84","OTRO PAIS","ARGENTINA",14
74,"SAN LUIS","F","80 a 84","OTRO PAIS","EXTRANJERA",87
74,"SAN LUIS","F","85 a 89","ARGENTINA","ARGENTINA",2124
74,"SAN LUIS","F","85 a 89","OTRO PAIS","ARGENTINA",5
74,"SAN LUIS","F","85 a 89","OTRO PAIS","EXTRANJERA",57
74,"SAN LUIS","F","90 a 94","ARGENTINA","ARGENTINA",936
74,"SAN LUIS","F","90 a 94","OTRO PAIS","ARGENTINA",4
74,"SAN LUIS","F","90 a 94","OTRO PAIS","EXTRANJERA",21
74,"SAN LUIS","F","95 a 99","ARGENTINA","ARGENTINA",228
74,"SAN LUIS","F","95 a 99","OTRO PAIS","ARGENTINA",1
74,"SAN LUIS","F","95 a 99","OTRO PAIS","EXTRANJERA",9
74,"SAN LUIS","F","100 y +","ARGENTINA","ARGENTINA",35
74,"SAN LUIS","F","100 y +","OTRO PAIS","EXTRANJERA",7
74,"SAN LUIS","M","0 a 4","ARGENTINA","ARGENTINA",14099
74,"SAN LUIS","M","0 a 4","OTRO PAIS","ARGENTINA",4
74,"SAN LUIS","M","0 a 4","OTRO PAIS","EXTRANJERA",8
74,"SAN LUIS","M","5 a 9","ARGENTINA","ARGENTINA",20469
74,"SAN LUIS","M","5 a 9","OTRO PAIS","ARGENTINA",14
74,"SAN LUIS","M","5 a 9","OTRO PAIS","EXTRANJERA",95
74,"SAN LUIS","M","10 a 14","ARGENTINA","ARGENTINA",21605
74,"SAN LUIS","M","10 a 14","OTRO PAIS","ARGENTINA",32
74,"SAN LUIS","M","10 a 14","OTRO PAIS","EXTRANJERA",127
74,"SAN LUIS","M","15 a 19","ARGENTINA","ARGENTINA",22126
74,"SAN LUIS","M","15 a 19","OTRO PAIS","ARGENTINA",43
74,"SAN LUIS","M","15 a 19","OTRO PAIS","EXTRANJERA",162
74,"SAN LUIS","M","20 a 24","ARGENTINA","ARGENTINA",22741
74,"SAN LUIS","M","20 a 24","OTRO PAIS","ARGENTINA",18
74,"SAN LUIS","M","20 a 24","OTRO PAIS","EXTRANJERA",230
74,"SAN LUIS","M","25 a 29","ARGENTINA","ARGENTINA",22636
74,"SAN LUIS","M","25 a 29","OTRO PAIS","ARGENTINA",12
74,"SAN LUIS","M","25 a 29","OTRO PAIS","EXTRANJERA",293
74,"SAN LUIS","M","30 a 34","ARGENTINA","ARGENTINA",20842
74,"SAN LUIS","M","30 a 34","OTRO PAIS","ARGENTINA",21
74,"SAN LUIS","M","30 a 34","OTRO PAIS","EXTRANJERA",423
74,"SAN LUIS","M","35 a 39","ARGENTINA","ARGENTINA",18818
74,"SAN LUIS","M","35 a 39","OTRO PAIS","ARGENTINA",31
74,"SAN LUIS","M","35 a 39","OTRO PAIS","EXTRANJERA",420
74,"SAN LUIS","M","40 a 44","ARGENTINA","ARGENTINA",20155
74,"SAN LUIS","M","40 a 44","OTRO PAIS","ARGENTINA",33
74,"SAN LUIS","M","40 a 44","OTRO PAIS","EXTRANJERA",403
74,"SAN LUIS","M","45 a 49","ARGENTINA","ARGENTINA",17161
74,"SAN LUIS","M","45 a 49","OTRO PAIS","ARGENTINA",33
74,"SAN LUIS","M","45 a 49","OTRO PAIS","EXTRANJERA",402
74,"SAN LUIS","M","50 a 54","ARGENTINA","ARGENTINA",14582
74,"SAN LUIS","M","50 a 54","OTRO PAIS","ARGENTINA",34
74,"SAN LUIS","M","50 a 54","OTRO PAIS","EXTRANJERA",364
74,"SAN LUIS","M","55 a 59","ARGENTINA","ARGENTINA",12740
74,"SAN LUIS","M","55 a 59","OTRO PAIS","ARGENTINA",37
74,"SAN LUIS","M","55 a 59","OTRO PAIS","EXTRANJERA",362
74,"SAN LUIS","M","60 a 64","ARGENTINA","ARGENTINA",11075
74,"SAN LUIS","M","60 a 64","OTRO PAIS","ARGENTINA",28
74,"SAN LUIS","M","60 a 64","OTRO PAIS","EXTRANJERA",290
74,"SAN LUIS","M","65 a 69","ARGENTINA","ARGENTINA",9304
74,"SAN LUIS","M","65 a 69","OTRO PAIS","ARGENTINA",32
74,"SAN LUIS","M","65 a 69","OTRO PAIS","EXTRANJERA",267
74,"SAN LUIS","M","70 a 74","ARGENTINA","ARGENTINA",7118
74,"SAN LUIS","M","70 a 74","OTRO PAIS","ARGENTINA",36
74,"SAN LUIS","M","70 a 74","OTRO PAIS","EXTRANJERA",216
74,"SAN LUIS","M","75 a 79","ARGENTINA","ARGENTINA",4834
74,"SAN LUIS","M","75 a 79","OTRO PAIS","ARGENTINA",35
74,"SAN LUIS","M","75 a 79","OTRO PAIS","EXTRANJERA",149
74,"SAN LUIS","M","80 a 84","ARGENTINA","ARGENTINA",2553
74,"SAN LUIS","M","80 a 84","OTRO PAIS","ARGENTINA",20
74,"SAN LUIS","M","80 a 84","OTRO PAIS","EXTRANJERA",72
74,"SAN LUIS","M","85 a 89","ARGENTINA","ARGENTINA",1136
74,"SAN LUIS","M","85 a 89","OTRO PAIS","ARGENTINA",15
74,"SAN LUIS","M","85 a 89","OTRO PAIS","EXTRANJERA",39
74,"SAN LUIS","M","90 a 94","ARGENTINA","ARGENTINA",403
74,"SAN LUIS","M","90 a 94","OTRO PAIS","ARGENTINA",4
74,"SAN LUIS","M","90 a 94","OTRO PAIS","EXTRANJERA",10
74,"SAN LUIS","M","95 a 99","ARGENTINA","ARGENTINA",74
74,"SAN LUIS","M","95 a 99","OTRO PAIS","ARGENTINA",2
74,"SAN LUIS","M","95 a 99","OTRO PAIS","EXTRANJERA",5
74,"SAN LUIS","M","100 y +","ARGENTINA","ARGENTINA",14
74,"SAN LUIS","M","100 y +","OTRO PAIS","EXTRANJERA",1
74,"SAN LUIS","X","30 a 34","ARGENTINA","ARGENTINA",1
78,"SANTA CRUZ","F","0 a 4","ARGENTINA","ARGENTINA",9372
78,"SANTA CRUZ","F","0 a 4","OTRO PAIS","ARGENTINA",6
78,"SANTA CRUZ","F","0 a 4","OTRO PAIS","EXTRANJERA",12
78,"SANTA CRUZ","F","5 a 9","ARGENTINA","ARGENTINA",14874
78,"SANTA CRUZ","F","5 a 9","OTRO PAIS","ARGENTINA",22
78,"SANTA CRUZ","F","5 a 9","OTRO PAIS","EXTRANJERA",158
78,"SANTA CRUZ","F","10 a 14","ARGENTINA","ARGENTINA",14522
78,"SANTA CRUZ","F","10 a 14","OTRO PAIS","ARGENTINA",41
78,"SANTA CRUZ","F","10 a 14","OTRO PAIS","EXTRANJERA",310
78,"SANTA CRUZ","F","15 a 19","ARGENTINA","ARGENTINA",13514
78,"SANTA CRUZ","F","15 a 19","OTRO PAIS","ARGENTINA",42
78,"SANTA CRUZ","F","15 a 19","OTRO PAIS","EXTRANJERA",389
78,"SANTA CRUZ","F","20 a 24","ARGENTINA","ARGENTINA",12906
78,"SANTA CRUZ","F","20 a 24","OTRO PAIS","ARGENTINA",74
78,"SANTA CRUZ","F","20 a 24","OTRO PAIS","EXTRANJERA",512
78,"SANTA CRUZ","F","25 a 29","ARGENTINA","ARGENTINA",14118
78,"SANTA CRUZ","F","25 a 29","OTRO PAIS","ARGENTINA",114
78,"SANTA CRUZ","F","25 a 29","OTRO PAIS","EXTRANJERA",904
78,"SANTA CRUZ","F","30 a 34","ARGENTINA","ARGENTINA",14427
78,"SANTA CRUZ","F","30 a 34","OTRO PAIS","ARGENTINA",202
78,"SANTA CRUZ","F","30 a 34","OTRO PAIS","EXTRANJERA",1174
78,"SANTA CRUZ","F","35 a 39","ARGENTINA","ARGENTINA",13051
78,"SANTA CRUZ","F","35 a 39","OTRO PAIS","ARGENTINA",328
78,"SANTA CRUZ","F","35 a 39","OTRO PAIS","EXTRANJERA",1134
78,"SANTA CRUZ","F","40 a 44","ARGENTINA","ARGENTINA",12175
78,"SANTA CRUZ","F","40 a 44","OTRO PAIS","ARGENTINA",422
78,"SANTA CRUZ","F","40 a 44","OTRO PAIS","EXTRANJERA",962
78,"SANTA CRUZ","F","45 a 49","ARGENTINA","ARGENTINA",9821
78,"SANTA CRUZ","F","45 a 49","OTRO PAIS","ARGENTINA",483
78,"SANTA CRUZ","F","45 a 49","OTRO PAIS","EXTRANJERA",795
78,"SANTA CRUZ","F","50 a 54","ARGENTINA","ARGENTINA",7680
78,"SANTA CRUZ","F","50 a 54","OTRO PAIS","ARGENTINA",602
78,"SANTA CRUZ","F","50 a 54","OTRO PAIS","EXTRANJERA",769
78,"SANTA CRUZ","F","55 a 59","ARGENTINA","ARGENTINA",6191
78,"SANTA CRUZ","F","55 a 59","OTRO PAIS","ARGENTINA",750
78,"SANTA CRUZ","F","55 a 59","OTRO PAIS","EXTRANJERA",736
78,"SANTA CRUZ","F","60 a 64","ARGENTINA","ARGENTINA",5026
78,"SANTA CRUZ","F","60 a 64","OTRO PAIS","ARGENTINA",764
78,"SANTA CRUZ","F","60 a 64","OTRO PAIS","EXTRANJERA",663
78,"SANTA CRUZ","F","65 a 69","ARGENTINA","ARGENTINA",3863
78,"SANTA CRUZ","F","65 a 69","OTRO PAIS","ARGENTINA",878
78,"SANTA CRUZ","F","65 a 69","OTRO PAIS","EXTRANJERA",645
78,"SANTA CRUZ","F","70 a 74","ARGENTINA","ARGENTINA",2391
78,"SANTA CRUZ","F","70 a 74","OTRO PAIS","ARGENTINA",773
78,"SANTA CRUZ","F","70 a 74","OTRO PAIS","EXTRANJERA",557
78,"SANTA CRUZ","F","75 a 79","ARGENTINA","ARGENTINA",1459
78,"SANTA CRUZ","F","75 a 79","OTRO PAIS","ARGENTINA",574
78,"SANTA CRUZ","F","75 a 79","OTRO PAIS","EXTRANJERA",489
78,"SANTA CRUZ","F","80 a 84","ARGENTINA","ARGENTINA",926
78,"SANTA CRUZ","F","80 a 84","OTRO PAIS","ARGENTINA",416
78,"SANTA CRUZ","F","80 a 84","OTRO PAIS","EXTRANJERA",378
78,"SANTA CRUZ","F","85 a 89","ARGENTINA","ARGENTINA",497
78,"SANTA CRUZ","F","85 a 89","OTRO PAIS","ARGENTINA",210
78,"SANTA CRUZ","F","85 a 89","OTRO PAIS","EXTRANJERA",218
78,"SANTA CRUZ","F","90 a 94","ARGENTINA","ARGENTINA",221
78,"SANTA CRUZ","F","90 a 94","OTRO PAIS","ARGENTINA",83
78,"SANTA CRUZ","F","90 a 94","OTRO PAIS","EXTRANJERA",98
78,"SANTA CRUZ","F","95 a 99","ARGENTINA","ARGENTINA",57
78,"SANTA CRUZ","F","95 a 99","OTRO PAIS","ARGENTINA",16
78,"SANTA CRUZ","F","95 a 99","OTRO PAIS","EXTRANJERA",28
78,"SANTA CRUZ","F","100 y +","ARGENTINA","ARGENTINA",17
78,"SANTA CRUZ","F","100 y +","OTRO PAIS","ARGENTINA",3
78,"SANTA CRUZ","F","100 y +","OTRO PAIS","EXTRANJERA",7
78,"SANTA CRUZ","M","0 a 4","ARGENTINA","ARGENTINA",9883
78,"SANTA CRUZ","M","0 a 4","OTRO PAIS","ARGENTINA",5
78,"SANTA CRUZ","M","0 a 4","OTRO PAIS","EXTRANJERA",7
78,"SANTA CRUZ","M","5 a 9","ARGENTINA","ARGENTINA",15188
78,"SANTA CRUZ","M","5 a 9","OTRO PAIS","ARGENTINA",34
78,"SANTA CRUZ","M","5 a 9","OTRO PAIS","EXTRANJERA",158
78,"SANTA CRUZ","M","10 a 14","ARGENTINA","ARGENTINA",15119
78,"SANTA CRUZ","M","10 a 14","OTRO PAIS","ARGENTINA",32
78,"SANTA CRUZ","M","10 a 14","OTRO PAIS","EXTRANJERA",321
78,"SANTA CRUZ","M","15 a 19","ARGENTINA","ARGENTINA",14104
78,"SANTA CRUZ","M","15 a 19","OTRO PAIS","ARGENTINA",35
78,"SANTA CRUZ","M","15 a 19","OTRO PAIS","EXTRANJERA",440
78,"SANTA CRUZ","M","20 a 24","ARGENTINA","ARGENTINA",13932
78,"SANTA CRUZ","M","20 a 24","OTRO PAIS","ARGENTINA",55
78,"SANTA CRUZ","M","20 a 24","OTRO PAIS","EXTRANJERA",532
78,"SANTA CRUZ","M","25 a 29","ARGENTINA","ARGENTINA",15559
78,"SANTA CRUZ","M","25 a 29","OTRO PAIS","ARGENTINA",89
78,"SANTA CRUZ","M","25 a 29","OTRO PAIS","EXTRANJERA",919
78,"SANTA CRUZ","M","30 a 34","ARGENTINA","ARGENTINA",15678
78,"SANTA CRUZ","M","30 a 34","OTRO PAIS","ARGENTINA",141
78,"SANTA CRUZ","M","30 a 34","OTRO PAIS","EXTRANJERA",1250
78,"SANTA CRUZ","M","35 a 39","ARGENTINA","ARGENTINA",14451
78,"SANTA CRUZ","M","35 a 39","OTRO PAIS","ARGENTINA",229
78,"SANTA CRUZ","M","35 a 39","OTRO PAIS","EXTRANJERA",1305
78,"SANTA CRUZ","M","40 a 44","ARGENTINA","ARGENTINA",13802
78,"SANTA CRUZ","M","40 a 44","OTRO PAIS","ARGENTINA",293
78,"SANTA CRUZ","M","40 a 44","OTRO PAIS","EXTRANJERA",1154
78,"SANTA CRUZ","M","45 a 49","ARGENTINA","ARGENTINA",10840
78,"SANTA CRUZ","M","45 a 49","OTRO PAIS","ARGENTINA",344
78,"SANTA CRUZ","M","45 a 49","OTRO PAIS","EXTRANJERA",934
78,"SANTA CRUZ","M","50 a 54","ARGENTINA","ARGENTINA",8297
78,"SANTA CRUZ","M","50 a 54","OTRO PAIS","ARGENTINA",426
78,"SANTA CRUZ","M","50 a 54","OTRO PAIS","EXTRANJERA",860
78,"SANTA CRUZ","M","55 a 59","ARGENTINA","ARGENTINA",6632
78,"SANTA CRUZ","M","55 a 59","OTRO PAIS","ARGENTINA",499
78,"SANTA CRUZ","M","55 a 59","OTRO PAIS","EXTRANJERA",825
78,"SANTA CRUZ","M","60 a 64","ARGENTINA","ARGENTINA",5634
78,"SANTA CRUZ","M","60 a 64","OTRO PAIS","ARGENTINA",612
78,"SANTA CRUZ","M","60 a 64","OTRO PAIS","EXTRANJERA",800
78,"SANTA CRUZ","M","65 a 69","ARGENTINA","ARGENTINA",4138
78,"SANTA CRUZ","M","65 a 69","OTRO PAIS","ARGENTINA",529
78,"SANTA CRUZ","M","65 a 69","OTRO PAIS","EXTRANJERA",756
78,"SANTA CRUZ","M","70 a 74","ARGENTINA","ARGENTINA",2422
78,"SANTA CRUZ","M","70 a 74","OTRO PAIS","ARGENTINA",530
78,"SANTA CRUZ","M","70 a 74","OTRO PAIS","EXTRANJERA",657
78,"SANTA CRUZ","M","75 a 79","ARGENTINA","ARGENTINA",1235
78,"SANTA CRUZ","M","75 a 79","OTRO PAIS","ARGENTINA",414
78,"SANTA CRUZ","M","75 a 79","OTRO PAIS","EXTRANJERA",508
78,"SANTA CRUZ","M","80 a 84","ARGENTINA","ARGENTINA",671
78,"SANTA CRUZ","M","80 a 84","OTRO PAIS","ARGENTINA",284
78,"SANTA CRUZ","M","80 a 84","OTRO PAIS","EXTRANJERA",359
78,"SANTA CRUZ","M","85 a 89","ARGENTINA","ARGENTINA",314
78,"SANTA CRUZ","M","85 a 89","OTRO PAIS","ARGENTINA",128
78,"SANTA CRUZ","M","85 a 89","OTRO PAIS","EXTRANJERA",210
78,"SANTA CRUZ","M","90 a 94","ARGENTINA","ARGENTINA",100
78,"SANTA CRUZ","M","90 a 94","OTRO PAIS","ARGENTINA",43
78,"SANTA CRUZ","M","90 a 94","OTRO PAIS","EXTRANJERA",106
78,"SANTA CRUZ","M","95 a 99","ARGENTINA","ARGENTINA",30
78,"SANTA CRUZ","M","95 a 99","OTRO PAIS","ARGENTINA",9
78,"SANTA CRUZ","M","95 a 99","OTRO PAIS","EXTRANJERA",28
78,"SANTA CRUZ","M","100 y +","ARGENTINA","ARGENTINA",4
78,"SANTA CRUZ","M","100 y +","OTRO PAIS","ARGENTINA",1
78,"SANTA CRUZ","M","100 y +","OTRO PAIS","EXTRANJERA",6
78,"SANTA CRUZ","X","15 a 19","ARGENTINA","ARGENTINA",1
78,"SANTA CRUZ","X","20 a 24","ARGENTINA","ARGENTINA",1
78,"SANTA CRUZ","X","30 a 34","ARGENTINA","ARGENTINA",1
78,"SANTA CRUZ","X","35 a 39","ARGENTINA","ARGENTINA",1
82,"SANTA FE","F","0 a 4","ARGENTINA","ARGENTINA",93864
82,"SANTA FE","F","0 a 4","OTRO PAIS","ARGENTINA",90
82,"SANTA FE","F","0 a 4","OTRO PAIS","EXTRANJERA",35
82,"SANTA FE","F","5 a 9","ARGENTINA","ARGENTINA",134212
82,"SANTA FE","F","5 a 9","OTRO PAIS","ARGENTINA",178
82,"SANTA FE","F","5 a 9","OTRO PAIS","EXTRANJERA",351
82,"SANTA FE","F","10 a 14","ARGENTINA","ARGENTINA",128368
82,"SANTA FE","F","10 a 14","OTRO PAIS","ARGENTINA",302
82,"SANTA FE","F","10 a 14","OTRO PAIS","EXTRANJERA",624
82,"SANTA FE","F","15 a 19","ARGENTINA","ARGENTINA",125856
82,"SANTA FE","F","15 a 19","OTRO PAIS","ARGENTINA",351
82,"SANTA FE","F","15 a 19","OTRO PAIS","EXTRANJERA",1008
82,"SANTA FE","F","20 a 24","ARGENTINA","ARGENTINA",127049
82,"SANTA FE","F","20 a 24","OTRO PAIS","ARGENTINA",178
82,"SANTA FE","F","20 a 24","OTRO PAIS","EXTRANJERA",2474
82,"SANTA FE","F","25 a 29","ARGENTINA","ARGENTINA",133324
82,"SANTA FE","F","25 a 29","OTRO PAIS","ARGENTINA",147
82,"SANTA FE","F","25 a 29","OTRO PAIS","EXTRANJERA",3445
82,"SANTA FE","F","30 a 34","ARGENTINA","ARGENTINA",137393
82,"SANTA FE","F","30 a 34","OTRO PAIS","ARGENTINA",155
82,"SANTA FE","F","30 a 34","OTRO PAIS","EXTRANJERA",3546
82,"SANTA FE","F","35 a 39","ARGENTINA","ARGENTINA",130344
82,"SANTA FE","F","35 a 39","OTRO PAIS","ARGENTINA",139
82,"SANTA FE","F","35 a 39","OTRO PAIS","EXTRANJERA",2923
82,"SANTA FE","F","40 a 44","ARGENTINA","ARGENTINA",132365
82,"SANTA FE","F","40 a 44","OTRO PAIS","ARGENTINA",184
82,"SANTA FE","F","40 a 44","OTRO PAIS","EXTRANJERA",2256
82,"SANTA FE","F","45 a 49","ARGENTINA","ARGENTINA",110960
82,"SANTA FE","F","45 a 49","OTRO PAIS","ARGENTINA",136
82,"SANTA FE","F","45 a 49","OTRO PAIS","EXTRANJERA",1744
82,"SANTA FE","F","50 a 54","ARGENTINA","ARGENTINA",94452
82,"SANTA FE","F","50 a 54","OTRO PAIS","ARGENTINA",180
82,"SANTA FE","F","50 a 54","OTRO PAIS","EXTRANJERA",1605
82,"SANTA FE","F","55 a 59","ARGENTINA","ARGENTINA",87758
82,"SANTA FE","F","55 a 59","OTRO PAIS","ARGENTINA",170
82,"SANTA FE","F","55 a 59","OTRO PAIS","EXTRANJERA",1401
82,"SANTA FE","F","60 a 64","ARGENTINA","ARGENTINA",83355
82,"SANTA FE","F","60 a 64","OTRO PAIS","ARGENTINA",103
82,"SANTA FE","F","60 a 64","OTRO PAIS","EXTRANJERA",1127
82,"SANTA FE","F","65 a 69","ARGENTINA","ARGENTINA",75564
82,"SANTA FE","F","65 a 69","OTRO PAIS","ARGENTINA",170
82,"SANTA FE","F","65 a 69","OTRO PAIS","EXTRANJERA",1073
82,"SANTA FE","F","70 a 74","ARGENTINA","ARGENTINA",64357
82,"SANTA FE","F","70 a 74","OTRO PAIS","ARGENTINA",180
82,"SANTA FE","F","70 a 74","OTRO PAIS","EXTRANJERA",1160
82,"SANTA FE","F","75 a 79","ARGENTINA","ARGENTINA",50103
82,"SANTA FE","F","75 a 79","OTRO PAIS","ARGENTINA",209
82,"SANTA FE","F","75 a 79","OTRO PAIS","EXTRANJERA",1107
82,"SANTA FE","F","80 a 84","ARGENTINA","ARGENTINA",36027
82,"SANTA FE","F","80 a 84","OTRO PAIS","ARGENTINA",123
82,"SANTA FE","F","80 a 84","OTRO PAIS","EXTRANJERA",796
82,"SANTA FE","F","85 a 89","ARGENTINA","ARGENTINA",21939
82,"SANTA FE","F","85 a 89","OTRO PAIS","ARGENTINA",52
82,"SANTA FE","F","85 a 89","OTRO PAIS","EXTRANJERA",508
82,"SANTA FE","F","90 a 94","ARGENTINA","ARGENTINA",10253
82,"SANTA FE","F","90 a 94","OTRO PAIS","ARGENTINA",35
82,"SANTA FE","F","90 a 94","OTRO PAIS","EXTRANJERA",267
82,"SANTA FE","F","95 a 99","ARGENTINA","ARGENTINA",2567
82,"SANTA FE","F","95 a 99","OTRO PAIS","ARGENTINA",17
82,"SANTA FE","F","95 a 99","OTRO PAIS","EXTRANJERA",101
82,"SANTA FE","F","100 y +","ARGENTINA","ARGENTINA",344
82,"SANTA FE","F","100 y +","OTRO PAIS","ARGENTINA",5
82,"SANTA FE","F","100 y +","OTRO PAIS","EXTRANJERA",33
82,"SANTA FE","M","0 a 4","ARGENTINA","ARGENTINA",96689
82,"SANTA FE","M","0 a 4","OTRO PAIS","ARGENTINA",94
82,"SANTA FE","M","0 a 4","OTRO PAIS","EXTRANJERA",31
82,"SANTA FE","M","5 a 9","ARGENTINA","ARGENTINA",139716
82,"SANTA FE","M","5 a 9","OTRO PAIS","ARGENTINA",194
82,"SANTA FE","M","5 a 9","OTRO PAIS","EXTRANJERA",368
82,"SANTA FE","M","10 a 14","ARGENTINA","ARGENTINA",134160
82,"SANTA FE","M","10 a 14","OTRO PAIS","ARGENTINA",330
82,"SANTA FE","M","10 a 14","OTRO PAIS","EXTRANJERA",642
82,"SANTA FE","M","15 a 19","ARGENTINA","ARGENTINA",130842
82,"SANTA FE","M","15 a 19","OTRO PAIS","ARGENTINA",393
82,"SANTA FE","M","15 a 19","OTRO PAIS","EXTRANJERA",1040
82,"SANTA FE","M","20 a 24","ARGENTINA","ARGENTINA",130466
82,"SANTA FE","M","20 a 24","OTRO PAIS","ARGENTINA",158
82,"SANTA FE","M","20 a 24","OTRO PAIS","EXTRANJERA",2307
82,"SANTA FE","M","25 a 29","ARGENTINA","ARGENTINA",134587
82,"SANTA FE","M","25 a 29","OTRO PAIS","ARGENTINA",154
82,"SANTA FE","M","25 a 29","OTRO PAIS","EXTRANJERA",3782
82,"SANTA FE","M","30 a 34","ARGENTINA","ARGENTINA",136552
82,"SANTA FE","M","30 a 34","OTRO PAIS","ARGENTINA",177
82,"SANTA FE","M","30 a 34","OTRO PAIS","EXTRANJERA",4104
82,"SANTA FE","M","35 a 39","ARGENTINA","ARGENTINA",130467
82,"SANTA FE","M","35 a 39","OTRO PAIS","ARGENTINA",163
82,"SANTA FE","M","35 a 39","OTRO PAIS","EXTRANJERA",3413
82,"SANTA FE","M","40 a 44","ARGENTINA","ARGENTINA",132161
82,"SANTA FE","M","40 a 44","OTRO PAIS","ARGENTINA",186
82,"SANTA FE","M","40 a 44","OTRO PAIS","EXTRANJERA",2608
82,"SANTA FE","M","45 a 49","ARGENTINA","ARGENTINA",109885
82,"SANTA FE","M","45 a 49","OTRO PAIS","ARGENTINA",117
82,"SANTA FE","M","45 a 49","OTRO PAIS","EXTRANJERA",1913
82,"SANTA FE","M","50 a 54","ARGENTINA","ARGENTINA",91124
82,"SANTA FE","M","50 a 54","OTRO PAIS","ARGENTINA",160
82,"SANTA FE","M","50 a 54","OTRO PAIS","EXTRANJERA",1634
82,"SANTA FE","M","55 a 59","ARGENTINA","ARGENTINA",83429
82,"SANTA FE","M","55 a 59","OTRO PAIS","ARGENTINA",119
82,"SANTA FE","M","55 a 59","OTRO PAIS","EXTRANJERA",1322
82,"SANTA FE","M","60 a 64","ARGENTINA","ARGENTINA",75981
82,"SANTA FE","M","60 a 64","OTRO PAIS","ARGENTINA",85
82,"SANTA FE","M","60 a 64","OTRO PAIS","EXTRANJERA",1006
82,"SANTA FE","M","65 a 69","ARGENTINA","ARGENTINA",66315
82,"SANTA FE","M","65 a 69","OTRO PAIS","ARGENTINA",166
82,"SANTA FE","M","65 a 69","OTRO PAIS","EXTRANJERA",956
82,"SANTA FE","M","70 a 74","ARGENTINA","ARGENTINA",51010
82,"SANTA FE","M","70 a 74","OTRO PAIS","ARGENTINA",176
82,"SANTA FE","M","70 a 74","OTRO PAIS","EXTRANJERA",1032
82,"SANTA FE","M","75 a 79","ARGENTINA","ARGENTINA",33987
82,"SANTA FE","M","75 a 79","OTRO PAIS","ARGENTINA",156
82,"SANTA FE","M","75 a 79","OTRO PAIS","EXTRANJERA",951
82,"SANTA FE","M","80 a 84","ARGENTINA","ARGENTINA",20226
82,"SANTA FE","M","80 a 84","OTRO PAIS","ARGENTINA",107
82,"SANTA FE","M","80 a 84","OTRO PAIS","EXTRANJERA",592
82,"SANTA FE","M","85 a 89","ARGENTINA","ARGENTINA",9947
82,"SANTA FE","M","85 a 89","OTRO PAIS","ARGENTINA",68
82,"SANTA FE","M","85 a 89","OTRO PAIS","EXTRANJERA",324
82,"SANTA FE","M","90 a 94","ARGENTINA","ARGENTINA",3402
82,"SANTA FE","M","90 a 94","OTRO PAIS","ARGENTINA",33
82,"SANTA FE","M","90 a 94","OTRO PAIS","EXTRANJERA",141
82,"SANTA FE","M","95 a 99","ARGENTINA","ARGENTINA",619
82,"SANTA FE","M","95 a 99","OTRO PAIS","ARGENTINA",20
82,"SANTA FE","M","95 a 99","OTRO PAIS","EXTRANJERA",28
82,"SANTA FE","M","100 y +","ARGENTINA","ARGENTINA",68
82,"SANTA FE","M","100 y +","OTRO PAIS","ARGENTINA",1
82,"SANTA FE","M","100 y +","OTRO PAIS","EXTRANJERA",4
82,"SANTA FE","X","20 a 24","ARGENTINA","ARGENTINA",6
